data_structure,version_id,seq_no,comp_no,table_id,modification,length_old,min_length,max_length,conf_length,req_opt
CNE,92,5,511,0,O,,,,199#,O
CNE,92,6,512,396,O,1..12,1,12,,O
CNE,92,7,513,0,O,,,,10=,C
CNE,92,8,514,0,O,,,,10=,O
CNE,92,9,515,0,O,,,,199#,O
CNE,92,10,516,0,O,,,,20=,O
CNE,92,11,517,0,O,,,,199#,O
CNE,92,12,518,396,O,1..12,1,12,,O
CNE,92,13,519,0,O,,,,10=,C
CNE,92,14,520,0,O,,,,199=,C
CNE,92,15,521,0,O,,,,199=,O
CNE,92,16,522,0,O,,,,8=,C
CNE,92,17,523,0,O,,,,199=,C
CNE,92,18,524,0,O,,,,199=,O
CNE,92,19,525,0,O,,,,8=,C
CNE,92,20,526,0,O,,,,199=,C
CNE,92,21,527,0,O,,,,199=,O
CNE,92,22,528,0,O,,,,8=,C
CNN,5,1,292,0,O,,,,,
CNN,5,2,448,0,O,,,,,
CNN,5,3,22,0,O,,,,,
CNN,5,4,444,0,O,,,,,
CNN,5,5,273,0,O,,,,,
CNN,5,6,235,0,O,,,,,
CNN,5,7,203,0,O,,,,,
CNN,5,8,272,0,O,,,,,
CNN,5,9,445,0,O,,,,,
CNN,5,10,446,0,O,,,,,
CNN,5,11,447,0,O,,,,,
CNN,6,1,44,0,O,15,,15,,O
CNN,6,2,45,0,O,50,,50,,O
CNN,6,3,46,0,O,30,,30,,O
CNN,6,4,47,0,O,30,,30,,O
CNN,6,5,48,0,O,20,,20,,O
CNN,6,6,49,0,O,20,,20,,O
CNN,6,7,50,360,O,5,,5,,O
CNN,6,8,51,297,O,4,,4,,C
CNN,6,9,52,363,O,20,,20,,C
CNN,6,10,53,0,O,199,,199,,C
CNN,6,11,54,301,O,6,,6,,C
CNN,7,1,44,0,O,15,,15,,O
CNN,7,2,45,0,O,50,,50,,O
CNN,7,3,46,0,O,30,,30,,O
CNN,7,4,47,0,O,30,,30,,O
CNN,7,5,48,0,O,20,,20,,O
CNN,7,6,49,0,O,20,,20,,O
CNN,7,7,50,360,O,5,,5,,O
CNN,7,8,51,297,O,4,,4,,C
CNN,7,9,52,363,O,20,,20,,C
CNN,7,10,53,0,O,199,,199,,C
CNN,7,11,54,301,O,6,,6,,C
CNN,8,1,550,0,O,,,,15=,O
CNN,8,2,551,0,O,,,,50#,O
CNN,8,3,552,0,O,,,,30#,O
CNN,8,4,553,0,O,,,,30#,O
CNN,8,5,554,0,O,,,,20#,O
CNN,8,6,555,0,O,,,,20#,O
CNN,8,7,556,360,O,,,,5=,O
CNN,8,8,557,297,O,,,,4=,C
CNN,8,9,558,363,O,,,,20=,C
CNN,8,10,559,0,O,,,,199=,C
CNN,8,11,560,301,O,1..6,1,6,,C
CNN,9,1,67,0,O,,,,15=,O
CNN,9,2,68,0,O,,,,50#,O
CNN,9,3,69,0,O,,,,30#,O
CNN,9,4,70,0,O,,,,30#,O
CNN,9,5,71,0,O,,,,20#,O
CNN,9,6,72,0,O,,,,20#,O
CNN,9,7,73,360,O,,,,6=,O
CNN,9,8,74,297,O,,,,4=,C
CNN,9,9,75,363,O,,,,20=,C
CNN,9,10,76,0,O,,,,199=,C
CNN,9,11,77,301,O,1..6,1,6,,C
CNN,61,1,44,0,O,15,,15,,O
CNN,61,2,45,0,O,50,,50,,O
CNN,61,3,46,0,O,30,,30,,O
CNN,61,4,47,0,O,30,,30,,O
CNN,61,5,48,0,O,20,,20,,O
CNN,61,6,49,0,O,20,,20,,O
CNN,61,7,50,360,O,5,,5,,O
CNN,61,8,51,297,O,4,,4,,C
CNN,61,9,52,363,O,20,,20,,C
CNN,61,10,53,0,O,199,,199,,C
CNN,61,11,54,301,O,6,,6,,C
CNN,81,1,67,0,O,,,,,O
CNN,81,2,68,0,O,,,,,O
CNN,81,3,69,0,O,,,,,O
CNN,81,4,70,0,O,,,,,O
CNN,81,5,71,0,O,,,,,O
CNN,81,6,72,0,O,,,,,O
CNN,81,7,73,360,O,,,,,O
CNN,81,8,74,297,O,,,,,C
CNN,81,9,75,363,O,,,,,C
CNN,81,10,76,0,O,,,,,C
CNN,81,11,77,301,O,1..6,1,6,,C
CNN,91,1,67,0,O,,,,,O
CNN,91,2,68,0,O,,,,,O
CNN,91,3,69,0,O,,,,,O
CNN,91,4,70,0,O,,,,,O
CNN,91,5,71,0,O,,,,,O
CNN,91,6,72,0,O,,,,,O
CNN,91,7,73,360,O,,,,,O
CNN,91,8,74,297,O,,,,,C
CNN,91,9,75,363,O,,,,,C
CNN,91,10,76,0,O,,,,,C
CNN,91,11,77,301,O,1..6,,,,C
CNN,92,1,529,0,O,,,,15=,O
CNN,92,2,530,0,O,,,,50#,O
CNN,92,3,531,0,O,,,,30#,O
CNN,92,4,532,0,O,,,,30#,O
CNN,92,5,533,0,O,,,,20#,O
CNN,92,6,534,0,O,,,,20#,O
CNN,92,7,535,360,O,,,,6=,O
CNN,92,8,536,297,O,,,,4=,C
CNN,92,9,537,363,O,,,,20=,C
CNN,92,10,538,0,O,,,,199=,C
CNN,92,11,539,301,O,1..6,1,6,,C
CNS,4,1,292,0,O,,,,,
CNS,4,2,201,0,O,,,,,
CNS,4,3,22,0,O,,,,,
CNS,4,4,444,0,O,,,,,
CNS,4,5,273,0,O,,,,,
CNS,4,6,235,0,O,,,,,
CNS,4,7,203,0,O,,,,,
CNS,4,8,272,0,O,,,,,
CNS,4,9,445,0,O,,,,,
CNS,4,10,446,0,O,,,,,
CNS,4,11,447,0,O,,,,,
CP,3,1,218,0,O,,,,,
CP,3,2,286,0,O,,,,,
CP,3,3,249,0,O,,,,,
CP,3,4,216,0,O,,,,,
CP,3,5,217,0,O,,,,,
CP,3,6,220,0,O,,,,,
CP,4,1,218,0,O,,,,,
CP,4,2,286,205,O,,,,,
CP,4,3,249,0,O,,,,,
CP,4,4,216,0,O,,,,,
CP,4,5,217,0,O,,,,,
CP,4,6,220,298,O,,,,,
CP,5,1,218,0,O,,,,,
CP,5,2,286,205,O,,,,,
CP,5,3,249,0,O,,,,,
CP,5,4,216,0,O,,,,,
CP,5,5,217,0,O,,,,,
CP,5,6,220,298,O,,,,,
CP,6,1,55,0,O,20,,20,,R
CP,6,2,56,205,O,2,,2,,O
CP,6,3,57,0,O,16,,16,,O
CP,6,4,58,0,O,16,,16,,O
CP,6,5,59,0,O,483,,483,,O
CP,6,6,60,298,O,1,,1,,O
CP,7,1,55,0,O,20,,20,,R
CP,7,2,56,205,O,2,,2,,O
CP,7,3,57,0,O,16,,16,,O
CP,7,4,58,0,O,16,,16,,O
CP,7,5,59,0,O,705,,705,,O
CP,7,6,60,298,O,1,,1,,O
CP,8,1,561,0,O,,,,,R
CP,8,2,562,205,O,1..2,1,2,,O
CP,8,3,563,0,O,,,,=,O
CP,8,4,564,0,O,,,,=,O
CP,8,5,565,0,O,,,,,C
CP,8,6,566,298,O,1..1,1,1,,O
CP,9,1,78,0,O,,,,,R
CP,9,2,79,205,O,1..2,1,2,,O
CP,9,3,80,0,O,,,,=,O
CP,9,4,81,0,O,,,,=,O
CP,9,5,82,0,O,,,,,C
CP,9,6,83,298,O,1..1,1,1,,O
CP,61,1,55,0,O,20,,20,,R
CP,61,2,56,205,O,2,,2,,O
CP,61,3,57,0,O,16,,16,,O
CP,61,4,58,0,O,16,,16,,O
CP,61,5,59,0,O,483,,483,,O
CP,61,6,60,298,O,1,,1,,O
CP,81,1,78,0,O,,,,,R
CP,81,2,79,205,O,1..2,1,2,,O
CP,81,3,80,0,O,,,,,O
CP,81,4,81,0,O,,,,,O
CP,81,5,82,0,O,,,,,C
CP,81,6,83,298,O,1..1,1,1,,O
CP,91,1,78,0,O,,,,,R
CP,91,2,79,205,O,1..2,,,,O
CP,91,3,80,0,O,,,,,O
CP,91,4,81,0,O,,,,,O
CP,91,5,82,0,O,,,,,C
CP,91,6,83,298,O,1..1,,,,O
CP,92,1,540,0,O,,,,,R
CP,92,2,541,205,O,1..2,1,2,,O
CP,92,3,542,0,O,,,,=,O
CP,92,4,543,0,O,,,,=,O
CP,92,5,544,0,O,,,,,C
CP,92,6,545,298,O,1..1,1,1,,O
CQ,3,1,80,0,O,,,,,
CQ,3,2,81,0,O,,,,,
CQ,4,1,80,0,O,,,,,
CQ,4,2,81,0,O,,,,,
CQ,5,1,80,0,O,,,,,
CQ,5,2,81,0,O,,,,,
CQ,6,1,61,0,O,16,,16,,O
CQ,6,2,62,0,O,483,,483,,O
CQ,7,1,61,0,O,16,,16,,O
CQ,7,2,62,0,O,705,,705,,O
CQ,8,1,567,0,O,,,,,O
CQ,8,2,568,9999,O,,,,,O
CQ,9,1,84,0,O,,,,,O
CQ,9,2,85,9999,O,,,,,O
CQ,61,1,61,0,O,16,,16,,O
CQ,61,2,62,0,O,483,,483,,O
CQ,81,1,84,0,O,,,,,O
CQ,81,2,85,9999,O,,,,,O
CQ,91,1,84,0,O,,,,,O
CQ,91,2,85,9999,O,,,,,O
CQ,92,1,546,0,O,,,,,O
CQ,92,2,547,9999,O,,,,,O
CQ_QUANTITY,2,1,80,0,,,,,,
CQ_QUANTITY,2,2,81,0,,,,,,
CSU,4,1,375,0,O,,,,,
CSU,4,2,380,0,O,,,,,
CSU,4,3,381,0,O,,,,,
CSU,4,4,382,0,O,,,,,
CSU,4,5,383,0,O,,,,,
CSU,4,6,384,0,O,,,,,
CSU,4,7,385,0,O,,,,,
CSU,5,1,375,0,O,,,,,
CSU,5,2,380,0,O,,,,,
CSU,5,3,381,0,O,,,,,
CSU,5,4,382,0,O,,,,,
CSU,5,5,383,0,O,,,,,
CSU,5,6,384,0,O,,,,,
CSU,5,7,385,0,O,,,,,
CSU,6,1,63,0,O,60,,60,,R
CSU,6,2,64,0,O,20,,20,,C
CSU,6,3,65,0,O,199,,199,,C
CSU,6,4,66,396,O,20,,20,,C
CSU,6,5,67,0,O,20,,20,,O
CSU,6,6,68,0,O,199,,199,,O
CSU,6,7,69,396,O,20,,20,,O
CSU,7,1,63,0,O,60,,60,,R
CSU,7,2,64,0,O,20,,20,,C
CSU,7,3,65,0,O,199,,199,,C
CSU,7,4,66,396,O,20,,20,,C
CSU,7,5,67,0,O,20,,20,,O
CSU,7,6,68,0,O,199,,199,,O
CSU,7,7,69,396,O,20,,20,,O
CSU,8,1,569,0,O,,,,,R
CSU,8,2,570,0,O,,,,20=,C
CSU,8,3,571,0,O,,,,199#,C
CSU,8,4,572,396,O,1..12,1,12,,C
CSU,8,5,573,0,O,,,,20=,O
CSU,8,6,574,0,O,,,,199#,O
CSU,8,7,575,396,O,1..12,1,12,,C
CSU,8,8,576,0,O,,,,10=,C
CSU,8,9,577,0,O,,,,10=,O
CSU,8,10,578,0,O,199,,199,199#,O
CSU,8,11,579,0,O,,,,20=,O
CSU,8,12,580,0,O,,,,199#,O
CSU,8,13,581,396,O,1..12,1,12,,O
CSU,8,14,582,0,O,,,,10=,C
CSU,8,15,583,0,O,,,,199=,C
CSU,8,16,584,0,O,,,,199=,O
CSU,8,17,585,0,O,,,,8=,C
CSU,8,18,586,0,O,,,,199=,C
CSU,8,19,587,0,O,,,,199=,O
CSU,8,20,588,0,O,,,,8=,C
CSU,8,21,589,0,O,,,,199=,C
CSU,8,22,590,0,O,,,,199=,O
CSU,8,23,591,0,O,,,,8=,C
CSU,9,1,86,0,O,,,,,R
CSU,9,2,87,0,O,,,,20=,C
CSU,9,3,88,0,O,,,,199#,C
CSU,9,4,89,396,O,1..12,1,12,,C
CSU,9,5,90,0,O,,,,20=,O
CSU,9,6,91,0,O,,,,199#,O
CSU,9,7,92,396,O,1..12,1,12,,C
CSU,9,8,93,0,O,,,,10=,C
CSU,9,9,94,0,O,,,,10=,O
CSU,9,10,95,0,O,199,,199,199#,O
CSU,9,11,96,0,O,,,,20=,O
CSU,9,12,97,0,O,,,,199#,O
CSU,9,13,98,396,O,1..12,1,12,,O
CSU,9,14,99,0,O,,,,10=,C
CSU,9,15,100,0,O,,,,199=,C
CSU,9,16,101,0,O,,,,199=,O
CSU,9,17,102,0,O,,,,8=,C
CSU,9,18,103,0,O,,,,199=,C
CSU,9,19,104,0,O,,,,199=,O
CSU,9,20,105,0,O,,,,8=,C
CSU,9,21,106,0,O,,,,199=,C
CSU,9,22,107,0,O,,,,199=,O
CSU,9,23,108,0,O,,,,8=,C
CSU,61,1,63,0,O,60,,60,,R
CSU,61,2,64,0,O,20,,20,,C
CSU,61,3,65,0,O,199,,199,,C
CSU,61,4,66,396,O,20,,20,,C
CSU,61,5,67,0,O,20,,20,,O
CSU,61,6,68,0,O,199,,199,,O
CSU,61,7,69,396,O,20,,20,,O
CSU,81,1,86,0,O,,,,,R
CSU,81,2,87,0,O,,,,,C
CSU,81,3,88,0,O,,,,,C
CSU,81,4,89,396,O,1..12,1,12,,C
CSU,81,5,90,0,O,,,,,O
CSU,81,6,91,0,O,,,,,O
CSU,81,7,92,396,O,1..12,1,12,,C
CSU,81,8,93,0,O,,,,,C
CSU,81,9,94,0,O,,,,,O
CSU,81,10,95,0,O,199,,199,,O
CSU,81,11,96,0,O,,,,,O
CSU,81,12,97,0,O,,,,,O
CSU,81,13,98,396,O,1..12,1,12,,O
CSU,81,14,99,0,O,,,,,C
CSU,81,15,100,0,O,,,,,C
CSU,81,16,101,0,O,,,,,O
CSU,81,17,102,0,O,,,,,C
CSU,81,18,103,0,O,,,,,C
CSU,81,19,104,0,O,,,,,O
CSU,81,20,105,0,O,,,,,C
CSU,81,21,106,0,O,,,,,C
CSU,81,22,107,0,O,,,,,O
CSU,81,23,108,0,O,,,,,C
CSU,91,1,86,0,O,,,,,R
CSU,91,2,87,0,O,,,,,C
CSU,91,3,88,0,O,,,,,C
CSU,91,4,89,396,O,1..12,,,,C
CSU,91,5,90,0,O,,,,,O
CSU,91,6,91,0,O,,,,,O
CSU,91,7,92,396,O,1..12,,,,C
CSU,91,8,93,0,O,,,,,C
CSU,91,9,94,0,O,,,,,O
CSU,91,10,95,0,O,199,,,,O
CSU,91,11,96,0,O,,,,,O
CSU,91,12,97,0,O,,,,,O
CSU,91,13,98,396,O,1..12,,,,O
CSU,91,14,99,0,O,,,,,C
CSU,91,15,100,0,O,,,,,C
CSU,91,16,101,0,O,,,,,O
CSU,91,17,102,0,O,,,,,C
CSU,91,18,103,0,O,,,,,C
CSU,91,19,104,0,O,,,,,O
CSU,91,20,105,0,O,,,,,C
CSU,91,21,106,0,O,,,,,C
CSU,91,22,107,0,O,,,,,O
CSU,91,23,108,0,O,,,,,C
CSU,92,1,548,0,O,,,,,R
CSU,92,2,549,0,O,,,,20=,C
CSU,92,3,550,0,O,,,,199#,C
CSU,92,4,551,396,O,1..12,1,12,,C
CSU,92,5,552,0,O,,,,20=,O
CSU,92,6,553,0,O,,,,199#,O
CSU,92,7,554,396,O,1..12,1,12,,C
CSU,92,8,555,0,O,,,,10=,C
CSU,92,9,556,0,O,,,,10=,O
CSU,92,10,557,0,O,199,,,199#,O
CSU,92,11,558,0,O,,,,20=,O
CSU,92,12,559,0,O,,,,199#,O
CSU,92,13,560,396,O,1..12,1,12,,O
CSU,92,14,561,0,O,,,,10=,C
CSU,92,15,562,0,O,,,,199=,C
CSU,92,16,563,0,O,,,,199=,O
CSU,92,17,564,0,O,,,,8=,C
CSU,92,18,565,0,O,,,,199=,C
CSU,92,19,566,0,O,,,,199=,O
CSU,92,20,567,0,O,,,,8=,C
CSU,92,21,568,0,O,,,,199=,C
CSU,92,22,569,0,O,,,,199=,O
CSU,92,23,570,0,O,,,,8=,C
CWE,4,1,3,0,O,,,,,
CWE,4,2,4,0,O,,,,,
CWE,4,3,5,0,O,,,,,
CWE,4,4,6,0,O,,,,,
CWE,4,5,7,0,O,,,,,
CWE,4,6,8,0,O,,,,,
CWE,4,7,358,0,O,,,,,
CWE,4,8,359,0,O,,,,,
CWE,4,9,360,0,O,,,,,
CWE,5,1,391,0,O,,,,,
CWE,5,2,4,0,O,,,,,
CWE,5,3,5,0,O,,,,,
CWE,5,4,6,0,O,,,,,
CWE,5,5,7,0,O,,,,,
CWE,5,6,8,0,O,,,,,
CWE,5,7,358,0,O,,,,,
CWE,5,8,359,0,O,,,,,
CWE,5,9,360,0,O,,,,,
CWE,6,1,70,0,O,20,,20,,O
CWE,6,2,71,0,O,199,,199,,O
CWE,6,3,72,396,O,20,,20,,O
CWE,6,4,73,0,O,20,,20,,O
CWE,6,5,74,0,O,199,,199,,O
CWE,6,6,75,396,O,20,,20,,O
CWE,6,7,76,0,O,10,,10,,C
CWE,6,8,77,0,O,10,,10,,O
CWE,6,9,78,0,O,199,,199,,O
CWE,7,1,70,0,O,20,,20,,O
CWE,7,2,71,0,O,199,,199,,O
CWE,7,3,72,396,O,20,,20,,O
CWE,7,4,73,0,O,20,,20,,O
CWE,7,5,74,0,O,199,,199,,O
CWE,7,6,75,396,O,20,,20,,O
CWE,7,7,76,0,O,10,,10,,C
CWE,7,8,77,0,O,10,,10,,O
CWE,7,9,78,0,O,199,,199,,O
CWE,8,1,592,0,O,,,,20=,O
CWE,8,2,593,0,O,,,,199#,O
CWE,8,3,594,396,O,1..12,1,12,,C
CWE,8,4,595,0,O,,,,20=,O
CWE,8,5,596,0,O,,,,199#,O
CWE,8,6,597,396,O,1..12,1,12,,C
CWE,8,7,598,0,O,,,,10=,C
CWE,8,8,599,0,O,,,,10=,O
CWE,8,9,600,0,O,,,,199#,O
CWE,8,10,601,0,O,,,,20=,O
CWE,8,11,602,0,O,,,,199#,O
CWE,8,12,603,396,O,1..12,1,12,,C
CWE,8,13,604,0,O,,,,10=,O
CWE,8,14,605,0,O,,,,199=,C
CWE,8,15,606,0,O,,,,199=,O
CWE,8,16,607,0,O,,,,8=,C
CWE,8,17,608,0,O,,,,199=,C
CWE,8,18,609,0,O,,,,199=,O
CWE,8,19,610,0,O,,,,8=,C
CWE,8,20,611,0,O,,,,199=,C
CWE,8,21,612,0,O,,,,199=,O
CWE,8,22,613,0,O,,,,8=,C
CWE,9,1,109,0,O,,,,20=,O
CWE,9,2,110,0,O,,,,199#,O
CWE,9,3,111,396,O,1..12,1,12,,C
CWE,9,4,112,0,O,,,,20=,O
CWE,9,5,113,0,O,,,,199#,O
CWE,9,6,114,396,O,1..12,1,12,,C
CWE,9,7,115,0,O,,,,10=,C
CWE,9,8,116,0,O,,,,10=,O
CWE,9,9,117,0,O,,,,199#,O
CWE,9,10,118,0,O,,,,20=,O
CWE,9,11,119,0,O,,,,199#,O
CWE,9,12,120,396,O,1..12,1,12,,C
CWE,9,13,121,0,O,,,,10=,O
CWE,9,14,122,0,O,,,,199=,C
CWE,9,15,123,0,O,,,,199=,O
CWE,9,16,124,0,O,,,,8=,C
CWE,9,17,125,0,O,,,,199=,C
CWE,9,18,126,0,O,,,,199=,O
CWE,9,19,127,0,O,,,,8=,C
CWE,9,20,128,0,O,,,,199=,C
CWE,9,21,129,0,O,,,,199=,O
CWE,9,22,130,0,O,,,,8=,C
CWE,61,1,70,0,O,20,,20,,O
CWE,61,2,71,0,O,199,,199,,O
CWE,61,3,72,396,O,20,,20,,O
CWE,61,4,73,0,O,20,,20,,O
CWE,61,5,74,0,O,199,,199,,O
CWE,61,6,75,396,O,20,,20,,O
CWE,61,7,76,0,O,10,,10,,C
CWE,61,8,77,0,O,10,,10,,O
CWE,61,9,78,0,O,199,,199,,O
CWE,81,1,109,0,O,,,,,O
CWE,81,2,110,0,O,,,,,O
CWE,81,3,111,396,O,1..12,1,12,,C
CWE,81,4,112,0,O,,,,,O
CWE,81,5,113,0,O,,,,,O
CWE,81,6,114,396,O,1..12,1,12,,C
CWE,81,7,115,0,O,,,,,C
CWE,81,8,116,0,O,,,,,O
CWE,81,9,117,0,O,,,,,O
CWE,81,10,118,0,O,,,,,O
CWE,81,11,119,0,O,,,,,O
CWE,81,12,120,396,O,1..12,1,12,,C
CWE,81,13,121,0,O,,,,,O
CWE,81,14,122,0,O,,,,,C
CWE,81,15,123,0,O,,,,,O
CWE,81,16,124,0,O,,,,,C
CWE,81,17,125,0,O,,,,,C
CWE,81,18,126,0,O,,,,,O
CWE,81,19,127,0,O,,,,,C
CWE,81,20,128,0,O,,,,,C
CWE,81,21,129,0,O,,,,,O
CWE,81,22,130,0,O,,,,,C
CWE,91,1,109,0,O,,,,,O
CWE,91,2,110,0,O,,,,,O
CWE,91,3,111,396,O,1..12,,,,C
CWE,91,4,112,0,O,,,,,O
CWE,91,5,113,0,O,,,,,O
CWE,91,6,114,396,O,1..12,,,,C
CWE,91,7,115,0,O,,,,,C
CWE,91,8,116,0,O,,,,,O
CWE,91,9,117,0,O,,,,,O
CWE,91,10,118,0,O,,,,,O
CWE,91,11,119,0,O,,,,,O
CWE,91,12,120,396,O,1..12,,,,C
CWE,91,13,121,0,O,,,,,O
CWE,91,14,122,0,O,,,,,C
CWE,91,15,123,0,O,,,,,O
CWE,91,16,124,0,O,,,,,C
CWE,91,17,125,0,O,,,,,C
CWE,91,18,126,0,O,,,,,O
CWE,91,19,127,0,O,,,,,C
CWE,91,20,128,0,O,,,,,C
CWE,91,21,129,0,O,,,,,O
CWE,91,22,130,0,O,,,,,C
CWE,92,1,571,0,O,,,,20=,O
CWE,92,2,572,0,O,,,,199#,O
CWE,92,3,573,396,O,1..12,1,12,,C
CWE,92,4,574,0,O,,,,20=,O
CWE,92,5,575,0,O,,,,199#,O
CWE,92,6,576,396,O,1..12,1,12,,C
CWE,92,7,577,0,O,,,,10=,C
CWE,92,8,578,0,O,,,,10=,O
CWE,92,9,579,0,O,,,,199#,O
CWE,92,10,580,0,O,,,,20=,O
CWE,92,11,581,0,O,,,,199#,O
CWE,92,12,582,396,O,1..12,1,12,,C
CWE,92,13,583,0,O,,,,10=,O
CWE,92,14,584,0,O,,,,199=,C
CWE,92,15,585,0,O,,,,199=,O
CWE,92,16,586,0,O,,,,8=,C
CWE,92,17,587,0,O,,,,199=,C
CWE,92,18,588,0,O,,,,199=,O
CWE,92,19,589,0,O,,,,8=,C
CWE,92,20,590,0,O,,,,199=,C
CWE,92,21,591,0,O,,,,199=,O
CWE,92,22,592,0,O,,,,8=,C
CX,3,1,297,0,O,,,,,
CX,3,2,18,0,O,,,,,
CX,3,3,298,0,O,,,,,
CX,3,4,281,0,O,,,,,
CX,3,5,252,203,O,,,,,
CX,3,6,237,0,O,,,,,
CX,4,1,297,0,O,,,,,
CX,4,2,18,0,O,,,,,
CX,4,3,298,0,O,,,,,
CX,4,4,281,0,O,,,,,
CX,4,5,252,203,O,,,,,
CX,4,6,237,0,O,,,,,
CX,5,1,297,0,O,,,,,
CX,5,2,449,0,O,,,,,
CX,5,3,298,0,O,,,,,
CX,5,4,281,0,O,,,,,
CX,5,5,252,203,O,,,,,
CX,5,6,237,0,O,,,,,
CX,5,7,392,0,O,,,,,
CX,5,8,138,0,O,,,,,
CX,6,1,79,0,O,15,,15,,R
CX,6,2,80,0,O,1,,1,,O
CX,6,3,81,61,O,3,,3,,O
CX,6,4,82,363,O,227,,227,,O
CX,6,5,83,203,O,5,,5,,O
CX,6,6,84,0,O,227,,227,,O
CX,6,7,85,0,O,8,,8,,O
CX,6,8,86,0,O,8,,8,,O
CX,6,9,87,0,O,705,,705,,O
CX,6,10,88,0,O,705,,705,,O
CX,7,1,79,0,O,15,,15,,R
CX,7,2,80,0,O,4,,4,,O
CX,7,3,81,61,O,3,,3,,O
CX,7,4,82,363,O,227,,227,,O
CX,7,5,83,203,O,5,,5,,O
CX,7,6,84,0,O,227,,227,,O
CX,7,7,85,0,O,8,,8,,O
CX,7,8,86,0,O,8,,8,,O
CX,7,9,87,0,O,705,,705,,O
CX,7,10,88,0,O,705,,705,,O
CX,8,1,614,0,O,,,,15=,R
CX,8,2,615,0,O,,,,4=,O
CX,8,3,616,61,O,3..3,3,3,,O
CX,8,4,617,363,O,,,,,C
CX,8,5,618,203,O,2..5,2,5,,R
CX,8,6,619,0,O,,,,,O
CX,8,7,620,0,O,,,,,O
CX,8,8,621,0,O,,,,,O
CX,8,9,622,0,O,,,,,C
CX,8,10,623,0,O,,,,,C
CX,8,11,624,0,O,,,,4=,O
CX,8,12,625,904,O,3..3,3,3,,O
CX,9,1,131,0,O,,,,15=,R
CX,9,2,132,0,O,,,,4=,O
CX,9,3,133,61,O,3..3,3,3,,O
CX,9,4,134,363,O,,,,,C
CX,9,5,135,203,O,2..5,2,5,,R
CX,9,6,136,0,O,,,,,O
CX,9,7,137,0,O,,,,,O
CX,9,8,138,0,O,,,,,O
CX,9,9,139,0,O,,,,,C
CX,9,10,140,0,O,,,,,C
CX,9,11,141,0,O,,,,4=,O
CX,9,12,142,904,O,3..3,3,3,,O
CX,61,1,79,0,O,15,,15,,R
CX,61,2,80,0,O,1,,1,,O
CX,61,3,81,61,O,3,,3,,O
CX,61,4,82,363,O,227,,227,,O
CX,61,5,83,203,O,5,,5,,O
CX,61,6,84,0,O,227,,227,,O
CX,61,7,85,0,O,8,,8,,O
CX,61,8,86,0,O,8,,8,,O
CX,61,9,87,0,O,705,,705,,O
CX,61,10,88,0,O,705,,705,,O
CX,81,1,131,0,O,,,,,R
CX,81,2,132,0,O,,,,,O
CX,81,3,133,61,O,3..3,3,3,,O
CX,81,4,134,363,O,,,,,C
CX,81,5,135,203,O,2..5,2,5,,R
CX,81,6,136,0,O,,,,,O
CX,81,7,137,0,O,,,,,O
CX,81,8,138,0,O,,,,,O
CX,81,9,139,0,O,,,,,C
CX,81,10,140,0,O,,,,,C
CX,81,11,141,0,O,,,,,O
CX,81,12,142,904,O,3..3,3,3,,O
CX,91,1,131,0,O,,,,,R
CX,91,2,132,0,O,,,,,O
CX,91,3,133,61,O,3..3,,,,O
CX,91,4,134,363,O,,,,,C
CX,91,5,135,203,O,2..5,,,,R
CX,91,6,136,0,O,,,,,O
CX,91,7,137,0,O,,,,,O
CX,91,8,138,0,O,,,,,O
CX,91,9,139,0,O,,,,,C
CX,91,10,140,0,O,,,,,C
CX,91,11,141,0,O,,,,,O
CX,91,12,142,904,O,3..3,,,,O
CX,92,1,593,0,O,,,,15=,R
CX,92,2,594,0,O,,,,4=,O
CX,92,3,595,61,O,3..3,3,3,,O
CX,92,4,596,363,O,,,,,C
CX,92,5,597,203,O,2..5,2,5,,R
CX,92,6,598,0,O,,,,,O
CX,92,7,599,0,O,,,,,O
CX,92,8,600,0,O,,,,,O
CX,92,9,601,0,O,,,,,C
CX,92,10,602,0,O,,,,,C
CX,92,11,603,0,O,,,,4=,O
CX,92,12,604,904,O,3..3,3,3,,O
DDI,4,1,110,0,O,,,,,
DDI,4,2,122,0,O,,,,,
DDI,4,3,123,0,O,,,,,
DDI,5,1,110,0,O,,,,,
DDI,5,2,122,0,O,,,,,
DDI,5,3,123,0,O,,,,,
DDI,6,1,89,0,O,3,,3,,O
DDI,6,2,90,0,O,16,,16,,R
DDI,6,3,91,0,O,4,,4,,O
DDI,7,1,89,0,O,3,,3,,O
DDI,7,2,90,0,O,16,,16,,R
DDI,7,3,91,0,O,4,,4,,O
DDI,8,1,626,0,O,,,,3=,O
DDI,8,2,627,0,O,,,,,R
DDI,8,3,628,0,O,,,,4=,O
DDI,9,1,143,0,O,,,,3=,O
DDI,9,2,144,0,O,,,,,R
DDI,9,3,145,0,O,,,,4=,O
DDI,61,1,89,0,O,3,,3,,O
DDI,61,2,90,0,O,16,,16,,R
DDI,61,3,91,0,O,4,,4,,O
DDI,81,1,143,0,O,,,,,O
DDI,81,2,144,0,O,,,,,R
DDI,81,3,145,0,O,,,,,O
DDI,91,1,143,0,O,,,,,O
DDI,91,2,144,0,O,,,,,R
DDI,91,3,145,0,O,,,,,O
DDI,92,1,605,0,O,,,,3=,O
DDI,92,2,606,0,O,,,,,R
DDI,92,3,607,0,O,,,,4=,O
DIN,4,1,117,0,O,,,,,
