message_structure,version_id,seq_no,seg_code,groupname,modification,repetitional,optional,status
ADT_A01,92,21,ROL,,O,TRUE,TRUE,
ADT_A01,92,22,}],PROCEDURE,O,FALSE,FALSE,
ADT_A01,92,23,GT1,,O,TRUE,TRUE,
ADT_A01,92,24,[{,INSURANCE,O,FALSE,FALSE,
ADT_A01,92,25,IN1,,O,FALSE,FALSE,
ADT_A01,92,26,IN2,,O,FALSE,TRUE,
ADT_A01,92,27,IN3,,O,TRUE,TRUE,
ADT_A01,92,28,ROL,,O,TRUE,TRUE,
ADT_A01,92,29,AUT,,O,TRUE,TRUE,
ADT_A01,92,30,RF1,,O,TRUE,TRUE,
ADT_A01,92,31,}],INSURANCE,O,FALSE,FALSE,
ADT_A01,92,32,ACC,,O,FALSE,TRUE,
ADT_A01,92,33,UB1,,O,FALSE,TRUE,
ADT_A01,92,34,UB2,,O,FALSE,TRUE,
ADT_A01,92,35,PDA,,O,FALSE,TRUE,
ADT_A01,540,1,MSH,,O,FALSE,FALSE,
ADT_A01,540,2,EVN,,O,FALSE,FALSE,
ADT_A01,540,3,PID,,O,FALSE,FALSE,
ADT_A01,540,4,PD1,,O,FALSE,TRUE,
ADT_A01,540,5,NK1,,O,TRUE,TRUE,
ADT_A01,540,6,PV1,,O,FALSE,FALSE,
ADT_A01,540,7,PV2,,O,FALSE,TRUE,
ADT_A01,540,8,OBX,,O,TRUE,TRUE,
ADT_A01,540,9,AL1,,O,TRUE,TRUE,
ADT_A01,540,10,DG1,,O,TRUE,TRUE,
ADT_A01,540,11,PR1,,O,TRUE,TRUE,
ADT_A01,540,12,ZU1,,O,FALSE,TRUE,
ADT_A01,540,13,ZU2,,O,FALSE,TRUE,
ADT_A01,540,14,ZU3,,O,FALSE,TRUE,
ADT_A01,540,15,ZU4,,O,FALSE,TRUE,
ADT_A01,540,16,ZU5,,O,FALSE,TRUE,
ADT_A01,540,17,ZU6,,O,FALSE,TRUE,
ADT_A01,540,18,ZU7,,O,FALSE,TRUE,
ADT_A01,540,19,ZU8,,O,FALSE,TRUE,
ADT_A02,5,1,MSH,,O,FALSE,FALSE,
ADT_A02,5,2,EVN,,O,FALSE,FALSE,
ADT_A02,5,3,PID,,O,FALSE,FALSE,
ADT_A02,5,5,PD1,,O,FALSE,TRUE,
ADT_A02,5,9,ROL,,O,TRUE,TRUE,
ADT_A02,5,12,PV1,,O,FALSE,FALSE,
ADT_A02,5,14,PV2,,O,FALSE,TRUE,
ADT_A02,5,18,ROL,,O,TRUE,TRUE,
ADT_A02,5,23,DB1,,O,TRUE,TRUE,
ADT_A02,5,28,OBX,,O,TRUE,TRUE,
ADT_A02,5,32,PDA,,O,FALSE,TRUE,
ADT_A02,6,1,MSH,,O,FALSE,FALSE,
ADT_A02,6,2,SFT,,O,TRUE,TRUE,
ADT_A02,6,3,EVN,,O,FALSE,FALSE,
ADT_A02,6,4,PID,,O,FALSE,FALSE,
ADT_A02,6,5,PD1,,O,FALSE,TRUE,
ADT_A02,6,6,ROL,,O,TRUE,TRUE,
ADT_A02,6,7,PV1,,O,FALSE,FALSE,
ADT_A02,6,8,PV2,,O,FALSE,TRUE,
ADT_A02,6,9,ROL,,O,TRUE,TRUE,
ADT_A02,6,10,DB1,,O,TRUE,TRUE,
ADT_A02,6,11,OBX,,O,TRUE,TRUE,
ADT_A02,6,12,PDA,,O,FALSE,TRUE,
ADT_A02,7,1,MSH,,O,FALSE,FALSE,
ADT_A02,7,2,SFT,,O,TRUE,TRUE,
ADT_A02,7,3,UAC,,O,FALSE,TRUE,
ADT_A02,7,4,EVN,,O,FALSE,FALSE,
ADT_A02,7,5,PID,,O,FALSE,FALSE,
ADT_A02,7,6,PD1,,O,FALSE,TRUE,
ADT_A02,7,7,ARV,,O,TRUE,TRUE,
ADT_A02,7,8,ROL,,O,TRUE,TRUE,
ADT_A02,7,9,PV1,,O,FALSE,FALSE,
ADT_A02,7,10,PV2,,O,FALSE,TRUE,
ADT_A02,7,11,ARV,,O,TRUE,TRUE,
ADT_A02,7,12,ROL,,O,TRUE,TRUE,
ADT_A02,7,13,DB1,,O,TRUE,TRUE,
ADT_A02,7,14,OBX,,O,TRUE,TRUE,
ADT_A02,7,15,PDA,,O,FALSE,TRUE,
ADT_A02,8,1,MSH,,O,FALSE,FALSE,
ADT_A02,8,2,SFT,,O,TRUE,TRUE,
ADT_A02,8,3,UAC,,O,FALSE,TRUE,
ADT_A02,8,4,EVN,,O,FALSE,FALSE,
ADT_A02,8,5,PID,,O,FALSE,FALSE,
ADT_A02,8,6,PD1,,O,FALSE,TRUE,
ADT_A02,8,7,ARV,,O,TRUE,TRUE,
ADT_A02,8,8,ROL,,O,TRUE,TRUE,
ADT_A02,8,9,PV1,,O,FALSE,FALSE,
ADT_A02,8,10,PV2,,O,FALSE,TRUE,
ADT_A02,8,11,ARV,,O,TRUE,TRUE,
ADT_A02,8,12,ROL,,O,TRUE,TRUE,
ADT_A02,8,13,DB1,,O,TRUE,TRUE,
ADT_A02,8,14,OBX,,O,TRUE,TRUE,
ADT_A02,8,15,PDA,,O,FALSE,TRUE,
ADT_A02,9,1,MSH,,O,FALSE,FALSE,
ADT_A02,9,2,SFT,,O,TRUE,TRUE,
ADT_A02,9,3,UAC,,O,FALSE,TRUE,
ADT_A02,9,4,EVN,,O,FALSE,FALSE,
ADT_A02,9,5,PID,,O,FALSE,FALSE,
ADT_A02,9,6,PD1,,O,FALSE,TRUE,
ADT_A02,9,7,ARV,,O,TRUE,TRUE,
ADT_A02,9,8,ROL,,O,TRUE,TRUE,
ADT_A02,9,9,PV1,,O,FALSE,FALSE,
ADT_A02,9,10,PV2,,O,FALSE,TRUE,
ADT_A02,9,11,ARV,,O,TRUE,TRUE,
ADT_A02,9,12,ROL,,O,TRUE,TRUE,
ADT_A02,9,13,DB1,,O,TRUE,TRUE,
ADT_A02,9,14,OBX,,O,TRUE,TRUE,
ADT_A02,9,15,PDA,,O,FALSE,TRUE,
ADT_A02,61,1,MSH,,O,FALSE,FALSE,
ADT_A02,61,2,SFT,,O,TRUE,TRUE,
ADT_A02,61,3,EVN,,O,FALSE,FALSE,
ADT_A02,61,4,PID,,O,FALSE,FALSE,
ADT_A02,61,5,PD1,,O,FALSE,TRUE,
ADT_A02,61,6,ROL,,O,TRUE,TRUE,
ADT_A02,61,7,PV1,,O,FALSE,FALSE,
ADT_A02,61,8,PV2,,O,FALSE,TRUE,
ADT_A02,61,9,ROL,,O,TRUE,TRUE,
ADT_A02,61,10,DB1,,O,TRUE,TRUE,
ADT_A02,61,11,OBX,,O,TRUE,TRUE,
ADT_A02,61,12,PDA,,O,FALSE,TRUE,
ADT_A02,81,1,MSH,,O,FALSE,FALSE,
ADT_A02,81,2,SFT,,O,TRUE,TRUE,
ADT_A02,81,3,UAC,,O,FALSE,TRUE,
ADT_A02,81,4,EVN,,O,FALSE,FALSE,
ADT_A02,81,5,PID,,O,FALSE,FALSE,
ADT_A02,81,6,PD1,,O,FALSE,TRUE,
ADT_A02,81,7,ARV,,O,TRUE,TRUE,
ADT_A02,81,8,ROL,,O,TRUE,TRUE,
ADT_A02,81,9,PV1,,O,FALSE,FALSE,
ADT_A02,81,10,PV2,,O,FALSE,TRUE,
ADT_A02,81,11,ARV,,O,TRUE,TRUE,
ADT_A02,81,12,ROL,,O,TRUE,TRUE,
ADT_A02,81,13,DB1,,O,TRUE,TRUE,
ADT_A02,81,14,OBX,,O,TRUE,TRUE,
ADT_A02,81,15,PDA,,O,FALSE,TRUE,
ADT_A02,91,1,MSH,,O,FALSE,FALSE,
ADT_A02,91,2,SFT,,O,TRUE,TRUE,
ADT_A02,91,3,UAC,,O,FALSE,TRUE,
ADT_A02,91,4,EVN,,O,FALSE,FALSE,
ADT_A02,91,5,PID,,O,FALSE,FALSE,
ADT_A02,91,6,PD1,,O,FALSE,TRUE,
ADT_A02,91,7,ARV,,O,TRUE,TRUE,
ADT_A02,91,8,ROL,,O,TRUE,TRUE,
ADT_A02,91,9,PV1,,O,FALSE,FALSE,
ADT_A02,91,10,PV2,,O,FALSE,TRUE,
ADT_A02,91,11,ARV,,O,TRUE,TRUE,
ADT_A02,91,12,ROL,,O,TRUE,TRUE,
ADT_A02,91,13,DB1,,O,TRUE,TRUE,
ADT_A02,91,14,OBX,,O,TRUE,TRUE,
ADT_A02,91,15,PDA,,O,FALSE,TRUE,
ADT_A02,92,1,MSH,,O,FALSE,FALSE,
ADT_A02,92,2,SFT,,O,TRUE,TRUE,
ADT_A02,92,3,UAC,,O,FALSE,TRUE,
ADT_A02,92,4,EVN,,O,FALSE,FALSE,
ADT_A02,92,5,PID,,O,FALSE,FALSE,
ADT_A02,92,6,PD1,,O,FALSE,TRUE,
ADT_A02,92,7,ARV,,O,TRUE,TRUE,
ADT_A02,92,8,ROL,,O,TRUE,TRUE,
ADT_A02,92,9,PV1,,O,FALSE,FALSE,
ADT_A02,92,10,PV2,,O,FALSE,TRUE,
ADT_A02,92,11,ARV,,O,TRUE,TRUE,
ADT_A02,92,12,ROL,,O,TRUE,TRUE,
ADT_A02,92,13,DB1,,O,TRUE,TRUE,
ADT_A02,92,14,OBX,,O,TRUE,TRUE,
ADT_A02,92,15,PDA,,O,FALSE,TRUE,
ADT_A02,540,1,MSH,,O,FALSE,FALSE,
ADT_A02,540,2,EVN,,O,FALSE,FALSE,
ADT_A02,540,3,PID,,O,FALSE,FALSE,
ADT_A02,540,4,PD1,,O,FALSE,TRUE,
ADT_A02,540,5,PV1,,O,FALSE,FALSE,
ADT_A02,540,6,PV2,,O,FALSE,TRUE,
ADT_A02,540,7,OBX,,O,TRUE,TRUE,
ADT_A02,540,8,ZU1,,O,FALSE,TRUE,
ADT_A02,540,9,ZU2,,O,FALSE,TRUE,
ADT_A02,540,10,ZU3,,O,FALSE,TRUE,
ADT_A02,540,11,ZU4,,O,FALSE,TRUE,
ADT_A02,540,12,ZU6,,O,FALSE,TRUE,
ADT_A02,540,13,ZU7,,O,FALSE,TRUE,
ADT_A02,540,14,ZU8,,O,FALSE,TRUE,
ADT_A03,5,1,MSH,,O,FALSE,FALSE,
ADT_A03,5,2,EVN,,O,FALSE,FALSE,
ADT_A03,5,3,PID,,O,FALSE,FALSE,
ADT_A03,5,5,PD1,,O,FALSE,TRUE,
ADT_A03,5,9,ROL,,O,TRUE,TRUE,
ADT_A03,5,12,PV1,,O,FALSE,FALSE,
ADT_A03,5,14,PV2,,O,FALSE,TRUE,
ADT_A03,5,18,ROL,,O,TRUE,TRUE,
ADT_A03,5,23,DB1,,O,TRUE,TRUE,
ADT_A03,5,28,DG1,,O,TRUE,TRUE,
ADT_A03,5,32,DRG,,O,FALSE,TRUE,
ADT_A03,5,34,[{,PROCEDURE,O,FALSE,FALSE,
ADT_A03,5,36,PR1,,O,FALSE,FALSE,
ADT_A03,5,39,ROL,,O,TRUE,TRUE,
ADT_A03,5,43,}],PROCEDURE,O,FALSE,FALSE,
ADT_A03,5,46,OBX,,O,TRUE,TRUE,
ADT_A03,5,50,PDA,,O,FALSE,TRUE,
ADT_A03,6,1,MSH,,O,FALSE,FALSE,
ADT_A03,6,2,SFT,,O,TRUE,TRUE,
ADT_A03,6,3,EVN,,O,FALSE,FALSE,
ADT_A03,6,4,PID,,O,FALSE,FALSE,
ADT_A03,6,5,PD1,,O,FALSE,TRUE,
ADT_A03,6,6,ROL,,O,TRUE,TRUE,
ADT_A03,6,7,NK1,,O,TRUE,TRUE,
ADT_A03,6,8,PV1,,O,FALSE,FALSE,
ADT_A03,6,9,PV2,,O,FALSE,TRUE,
ADT_A03,6,10,ROL,,O,TRUE,TRUE,
ADT_A03,6,11,DB1,,O,TRUE,TRUE,
ADT_A03,6,12,AL1,,O,TRUE,TRUE,
ADT_A03,6,13,DG1,,O,TRUE,TRUE,
ADT_A03,6,14,DRG,,O,FALSE,TRUE,
ADT_A03,6,15,[{,PROCEDURE,O,FALSE,FALSE,
ADT_A03,6,16,PR1,,O,FALSE,FALSE,
ADT_A03,6,17,ROL,,O,TRUE,TRUE,
ADT_A03,6,18,}],PROCEDURE,O,FALSE,FALSE,
ADT_A03,6,19,OBX,,O,TRUE,TRUE,
ADT_A03,6,20,GT1,,O,TRUE,TRUE,
ADT_A03,6,21,[{,INSURANCE,O,FALSE,FALSE,
ADT_A03,6,22,IN1,,O,FALSE,FALSE,
ADT_A03,6,23,IN2,,O,FALSE,TRUE,
ADT_A03,6,24,IN3,,O,TRUE,TRUE,
ADT_A03,6,25,ROL,,O,TRUE,TRUE,
ADT_A03,6,26,}],INSURANCE,O,FALSE,FALSE,
ADT_A03,6,27,ACC,,O,FALSE,TRUE,
ADT_A03,6,28,PDA,,O,FALSE,TRUE,
ADT_A03,7,1,MSH,,O,FALSE,FALSE,
ADT_A03,7,2,SFT,,O,TRUE,TRUE,
ADT_A03,7,3,UAC,,O,FALSE,TRUE,
ADT_A03,7,4,EVN,,O,FALSE,FALSE,
ADT_A03,7,5,PID,,O,FALSE,FALSE,
ADT_A03,7,6,PD1,,O,FALSE,TRUE,
ADT_A03,7,7,ARV,,O,TRUE,TRUE,
ADT_A03,7,8,ROL,,O,TRUE,TRUE,
ADT_A03,7,9,NK1,,O,TRUE,TRUE,
ADT_A03,7,10,PV1,,O,FALSE,FALSE,
ADT_A03,7,11,PV2,,O,FALSE,TRUE,
ADT_A03,7,12,ARV,,O,TRUE,TRUE,
ADT_A03,7,13,ROL,,O,TRUE,TRUE,
ADT_A03,7,14,DB1,,O,TRUE,TRUE,
ADT_A03,7,15,AL1,,O,TRUE,TRUE,
ADT_A03,7,16,DG1,,O,TRUE,TRUE,
ADT_A03,7,17,DRG,,O,FALSE,TRUE,
ADT_A03,7,18,[{,PROCEDURE,O,FALSE,FALSE,
ADT_A03,7,19,PR1,,O,FALSE,FALSE,
ADT_A03,7,20,ROL,,O,TRUE,TRUE,
ADT_A03,7,21,}],PROCEDURE,O,FALSE,FALSE,
ADT_A03,7,22,OBX,,O,TRUE,TRUE,
ADT_A03,7,23,GT1,,O,TRUE,TRUE,
ADT_A03,7,24,[{,INSURANCE,O,FALSE,FALSE,
ADT_A03,7,25,IN1,,O,FALSE,FALSE,
ADT_A03,7,26,IN2,,O,FALSE,TRUE,
ADT_A03,7,27,IN3,,O,TRUE,TRUE,
ADT_A03,7,28,ROL,,O,TRUE,TRUE,
ADT_A03,7,29,}],INSURANCE,O,FALSE,FALSE,
ADT_A03,7,30,ACC,,O,FALSE,TRUE,
ADT_A03,7,31,PDA,,O,FALSE,TRUE,
ADT_A03,8,1,MSH,,O,FALSE,FALSE,
ADT_A03,8,2,SFT,,O,TRUE,TRUE,
ADT_A03,8,3,UAC,,O,FALSE,TRUE,
ADT_A03,8,4,EVN,,O,FALSE,FALSE,
ADT_A03,8,5,PID,,O,FALSE,FALSE,
ADT_A03,8,6,PD1,,O,FALSE,TRUE,
ADT_A03,8,7,ARV,,O,TRUE,TRUE,
ADT_A03,8,8,ROL,,O,TRUE,TRUE,
ADT_A03,8,9,NK1,,O,TRUE,TRUE,
ADT_A03,8,10,PV1,,O,FALSE,FALSE,
ADT_A03,8,11,PV2,,O,FALSE,TRUE,
ADT_A03,8,12,ARV,,O,TRUE,TRUE,
ADT_A03,8,13,ROL,,O,TRUE,TRUE,
ADT_A03,8,14,DB1,,O,TRUE,TRUE,
ADT_A03,8,15,AL1,,O,TRUE,TRUE,
ADT_A03,8,16,DG1,,O,TRUE,TRUE,
ADT_A03,8,17,DRG,,O,FALSE,TRUE,
ADT_A03,8,18,[{,PROCEDURE,O,FALSE,FALSE,
ADT_A03,8,19,PR1,,O,FALSE,FALSE,
ADT_A03,8,20,ROL,,O,TRUE,TRUE,
ADT_A03,8,21,}],PROCEDURE,O,FALSE,FALSE,
ADT_A03,8,22,OBX,,O,TRUE,TRUE,
ADT_A03,8,23,GT1,,O,TRUE,TRUE,
ADT_A03,8,24,[{,INSURANCE,O,FALSE,FALSE,
ADT_A03,8,25,IN1,,O,FALSE,FALSE,
ADT_A03,8,26,IN2,,O,FALSE,TRUE,
ADT_A03,8,27,IN3,,O,TRUE,TRUE,
ADT_A03,8,28,ROL,,O,TRUE,TRUE,
ADT_A03,8,29,}],INSURANCE,O,FALSE,FALSE,
ADT_A03,8,30,ACC,,O,FALSE,TRUE,
ADT_A03,8,31,PDA,,O,FALSE,TRUE,
ADT_A03,9,1,MSH,,O,FALSE,FALSE,
ADT_A03,9,2,SFT,,O,TRUE,TRUE,
ADT_A03,9,3,UAC,,O,FALSE,TRUE,
ADT_A03,9,4,EVN,,O,FALSE,FALSE,
ADT_A03,9,5,PID,,O,FALSE,FALSE,
ADT_A03,9,6,PD1,,O,FALSE,TRUE,
ADT_A03,9,7,ARV,,O,TRUE,TRUE,
ADT_A03,9,8,ROL,,O,TRUE,TRUE,
ADT_A03,9,9,NK1,,O,TRUE,TRUE,
ADT_A03,9,10,PV1,,O,FALSE,FALSE,
ADT_A03,9,11,PV2,,O,FALSE,TRUE,
ADT_A03,9,12,ARV,,O,TRUE,TRUE,
ADT_A03,9,13,ROL,,O,TRUE,TRUE,
ADT_A03,9,14,DB1,,O,TRUE,TRUE,
ADT_A03,9,15,AL1,,O,TRUE,TRUE,
ADT_A03,9,16,DG1,,O,TRUE,TRUE,
ADT_A03,9,17,DRG,,O,FALSE,TRUE,
ADT_A03,9,18,[{,PROCEDURE,O,FALSE,FALSE,
ADT_A03,9,19,PR1,,O,FALSE,FALSE,
ADT_A03,9,20,ROL,,O,TRUE,TRUE,
ADT_A03,9,21,}],PROCEDURE,O,FALSE,FALSE,
ADT_A03,9,22,OBX,,O,TRUE,TRUE,
ADT_A03,9,23,GT1,,O,TRUE,TRUE,
ADT_A03,9,24,[{,INSURANCE,O,FALSE,FALSE,
ADT_A03,9,25,IN1,,O,FALSE,FALSE,
ADT_A03,9,26,IN2,,O,FALSE,TRUE,
ADT_A03,9,27,IN3,,O,TRUE,TRUE,
ADT_A03,9,28,ROL,,O,TRUE,TRUE,
ADT_A03,9,29,AUT,,O,TRUE,TRUE,
ADT_A03,9,30,RF1,,O,TRUE,TRUE,
ADT_A03,9,31,}],INSURANCE,O,FALSE,FALSE,
ADT_A03,9,32,ACC,,O,FALSE,TRUE,
ADT_A03,9,33,PDA,,O,FALSE,TRUE,
ADT_A03,61,1,MSH,,O,FALSE,FALSE,
ADT_A03,61,2,SFT,,O,TRUE,TRUE,
ADT_A03,61,3,EVN,,O,FALSE,FALSE,
ADT_A03,61,4,PID,,O,FALSE,FALSE,
ADT_A03,61,5,PD1,,O,FALSE,TRUE,
ADT_A03,61,6,ROL,,O,TRUE,TRUE,
ADT_A03,61,7,NK1,,O,TRUE,TRUE,
ADT_A03,61,8,PV1,,O,FALSE,FALSE,
ADT_A03,61,9,PV2,,O,FALSE,TRUE,
ADT_A03,61,10,ROL,,O,TRUE,TRUE,
ADT_A03,61,11,DB1,,O,TRUE,TRUE,
ADT_A03,61,12,AL1,,O,TRUE,TRUE,
ADT_A03,61,13,DG1,,O,TRUE,TRUE,
ADT_A03,61,14,DRG,,O,FALSE,TRUE,
ADT_A03,61,15,[{,PROCEDURE,O,FALSE,FALSE,
ADT_A03,61,16,PR1,,O,FALSE,FALSE,
ADT_A03,61,17,ROL,,O,TRUE,TRUE,
ADT_A03,61,18,}],PROCEDURE,O,FALSE,FALSE,
ADT_A03,61,19,OBX,,O,TRUE,TRUE,
ADT_A03,61,20,GT1,,O,TRUE,TRUE,
ADT_A03,61,21,[{,INSURANCE,O,FALSE,FALSE,
ADT_A03,61,22,IN1,,O,FALSE,FALSE,
ADT_A03,61,23,IN2,,O,FALSE,TRUE,
ADT_A03,61,24,IN3,,O,TRUE,TRUE,
ADT_A03,61,25,ROL,,O,TRUE,TRUE,
ADT_A03,61,26,}],INSURANCE,O,FALSE,FALSE,
ADT_A03,61,27,ACC,,O,FALSE,TRUE,
ADT_A03,61,28,PDA,,O,FALSE,TRUE,
ADT_A03,81,1,MSH,,O,FALSE,FALSE,
ADT_A03,81,2,SFT,,O,TRUE,TRUE,
ADT_A03,81,3,UAC,,O,FALSE,TRUE,
ADT_A03,81,4,EVN,,O,FALSE,FALSE,
ADT_A03,81,5,PID,,O,FALSE,FALSE,
ADT_A03,81,6,PD1,,O,FALSE,TRUE,
ADT_A03,81,7,ARV,,O,TRUE,TRUE,
ADT_A03,81,8,ROL,,O,TRUE,TRUE,
ADT_A03,81,9,NK1,,O,TRUE,TRUE,
ADT_A03,81,10,PV1,,O,FALSE,FALSE,
ADT_A03,81,11,PV2,,O,FALSE,TRUE,
ADT_A03,81,12,ARV,,O,TRUE,TRUE,
ADT_A03,81,13,ROL,,O,TRUE,TRUE,
ADT_A03,81,14,DB1,,O,TRUE,TRUE,
ADT_A03,81,15,AL1,,O,TRUE,TRUE,
ADT_A03,81,16,DG1,,O,TRUE,TRUE,
ADT_A03,81,17,DRG,,O,FALSE,TRUE,
ADT_A03,81,18,[{,PROCEDURE,O,FALSE,FALSE,
ADT_A03,81,19,PR1,,O,FALSE,FALSE,
ADT_A03,81,20,ROL,,O,TRUE,TRUE,
ADT_A03,81,21,}],PROCEDURE,O,FALSE,FALSE,
ADT_A03,81,22,OBX,,O,TRUE,TRUE,
ADT_A03,81,23,GT1,,O,TRUE,TRUE,
ADT_A03,81,24,[{,INSURANCE,O,FALSE,FALSE,
ADT_A03,81,25,IN1,,O,FALSE,FALSE,
ADT_A03,81,26,IN2,,O,FALSE,TRUE,
ADT_A03,81,27,IN3,,O,TRUE,TRUE,
ADT_A03,81,28,ROL,,O,TRUE,TRUE,
ADT_A03,81,29,}],INSURANCE,O,FALSE,FALSE,
ADT_A03,81,30,ACC,,O,FALSE,TRUE,
ADT_A03,81,31,PDA,,O,FALSE,TRUE,
ADT_A03,91,1,MSH,,O,FALSE,FALSE,
ADT_A03,91,2,SFT,,O,TRUE,TRUE,
ADT_A03,91,3,UAC,,O,FALSE,TRUE,
ADT_A03,91,4,EVN,,O,FALSE,FALSE,
ADT_A03,91,5,PID,,O,FALSE,FALSE,
ADT_A03,91,6,PD1,,O,FALSE,TRUE,
ADT_A03,91,7,ARV,,O,TRUE,TRUE,
ADT_A03,91,8,ROL,,O,TRUE,TRUE,
ADT_A03,91,9,NK1,,O,TRUE,TRUE,
ADT_A03,91,10,PV1,,O,FALSE,FALSE,
ADT_A03,91,11,PV2,,O,FALSE,TRUE,
ADT_A03,91,12,ARV,,O,TRUE,TRUE,
ADT_A03,91,13,ROL,,O,TRUE,TRUE,
ADT_A03,91,14,DB1,,O,TRUE,TRUE,
ADT_A03,91,15,AL1,,O,TRUE,TRUE,
ADT_A03,91,16,DG1,,O,TRUE,TRUE,
ADT_A03,91,17,DRG,,O,FALSE,TRUE,
ADT_A03,91,18,[{,PROCEDURE,O,FALSE,FALSE,
ADT_A03,91,19,PR1,,O,FALSE,FALSE,
ADT_A03,91,20,ROL,,O,TRUE,TRUE,
ADT_A03,91,21,}],PROCEDURE,O,FALSE,FALSE,
ADT_A03,91,22,OBX,,O,TRUE,TRUE,
ADT_A03,91,23,GT1,,O,TRUE,TRUE,
ADT_A03,91,24,[{,INSURANCE,O,FALSE,FALSE,
ADT_A03,91,25,IN1,,O,FALSE,FALSE,
ADT_A03,91,26,IN2,,O,FALSE,TRUE,
ADT_A03,91,27,IN3,,O,TRUE,TRUE,
ADT_A03,91,28,ROL,,O,TRUE,TRUE,
ADT_A03,91,29,AUT,,O,TRUE,TRUE,
ADT_A03,91,30,RF1,,O,TRUE,TRUE,
ADT_A03,91,31,}],INSURANCE,O,FALSE,FALSE,
ADT_A03,91,32,ACC,,O,FALSE,TRUE,
ADT_A03,91,33,PDA,,O,FALSE,TRUE,
ADT_A03,92,1,MSH,,O,FALSE,FALSE,
ADT_A03,92,2,SFT,,O,TRUE,TRUE,
ADT_A03,92,3,UAC,,O,FALSE,TRUE,
ADT_A03,92,4,EVN,,O,FALSE,FALSE,
ADT_A03,92,5,PID,,O,FALSE,FALSE,
ADT_A03,92,6,PD1,,O,FALSE,TRUE,
ADT_A03,92,7,ARV,,O,TRUE,TRUE,
ADT_A03,92,8,ROL,,O,TRUE,TRUE,
ADT_A03,92,9,NK1,,O,TRUE,TRUE,
ADT_A03,92,10,PV1,,O,FALSE,FALSE,
ADT_A03,92,11,PV2,,O,FALSE,TRUE,
ADT_A03,92,12,ARV,,O,TRUE,TRUE,
ADT_A03,92,13,ROL,,O,TRUE,TRUE,
ADT_A03,92,14,DB1,,O,TRUE,TRUE,
ADT_A03,92,15,AL1,,O,TRUE,TRUE,
ADT_A03,92,16,DG1,,O,TRUE,TRUE,
ADT_A03,92,17,DRG,,O,FALSE,TRUE,
ADT_A03,92,18,[{,PROCEDURE,O,FALSE,FALSE,
ADT_A03,92,19,PR1,,O,FALSE,FALSE,
ADT_A03,92,20,ROL,,O,TRUE,TRUE,
ADT_A03,92,21,}],PROCEDURE,O,FALSE,FALSE,
ADT_A03,92,22,OBX,,O,TRUE,TRUE,
ADT_A03,92,23,GT1,,O,TRUE,TRUE,
ADT_A03,92,24,[{,INSURANCE,O,FALSE,FALSE,
ADT_A03,92,25,IN1,,O,FALSE,FALSE,
ADT_A03,92,26,IN2,,O,FALSE,TRUE,
ADT_A03,92,27,IN3,,O,TRUE,TRUE,
ADT_A03,92,28,ROL,,O,TRUE,TRUE,
ADT_A03,92,29,AUT,,O,TRUE,TRUE,
ADT_A03,92,30,RF1,,O,TRUE,TRUE,
ADT_A03,92,31,}],INSURANCE,O,FALSE,FALSE,
ADT_A03,92,32,ACC,,O,FALSE,TRUE,
ADT_A03,92,33,PDA,,O,FALSE,TRUE,
ADT_A05,5,1,MSH,,O,FALSE,FALSE,
ADT_A05,5,2,EVN,,O,FALSE,FALSE,
ADT_A05,5,3,PID,,O,FALSE,FALSE,
ADT_A05,5,5,PD1,,O,FALSE,TRUE,
ADT_A05,5,9,ROL,,O,TRUE,TRUE,
ADT_A05,5,14,NK1,,O,TRUE,TRUE,
ADT_A05,5,17,PV1,,O,FALSE,FALSE,
ADT_A05,5,19,PV2,,O,FALSE,TRUE,
ADT_A05,5,23,ROL,,O,TRUE,TRUE,
ADT_A05,5,28,DB1,,O,TRUE,TRUE,
ADT_A05,5,33,OBX,,O,TRUE,TRUE,
ADT_A05,5,38,AL1,,O,TRUE,TRUE,
ADT_A05,5,43,DG1,,O,TRUE,TRUE,
ADT_A05,5,47,DRG,,O,FALSE,TRUE,
ADT_A05,5,49,[{,PROCEDURE,O,FALSE,FALSE,
ADT_A05,5,51,PR1,,O,FALSE,FALSE,
ADT_A05,5,52,ROL,,O,TRUE,TRUE,
ADT_A05,5,57,}],PROCEDURE,O,FALSE,FALSE,
ADT_A05,5,58,GT1,,O,TRUE,TRUE,
ADT_A05,5,59,[{,INSURANCE,O,FALSE,FALSE,
ADT_A05,5,61,IN1,,O,FALSE,FALSE,
ADT_A05,5,62,IN2,,O,FALSE,TRUE,
ADT_A05,5,63,IN3,,O,TRUE,TRUE,
ADT_A05,5,64,ROL,,O,TRUE,TRUE,
ADT_A05,5,66,}],INSURANCE,O,FALSE,FALSE,
ADT_A05,5,67,ACC,,O,FALSE,TRUE,
ADT_A05,5,68,UB1,,O,FALSE,TRUE,
ADT_A05,5,69,UB2,,O,FALSE,TRUE,
ADT_A05,6,1,MSH,,O,FALSE,FALSE,
ADT_A05,6,2,SFT,,O,TRUE,TRUE,
ADT_A05,6,3,EVN,,O,FALSE,FALSE,
ADT_A05,6,4,PID,,O,FALSE,FALSE,
ADT_A05,6,5,PD1,,O,FALSE,TRUE,
ADT_A05,6,6,ROL,,O,TRUE,TRUE,
ADT_A05,6,7,NK1,,O,TRUE,TRUE,
ADT_A05,6,8,PV1,,O,FALSE,FALSE,
